customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,Facility
The Arboretum,0004362576,050-1007718656B,2022-07-11 11:41 AM,9c9bc3e2,,2022-07-14,1541 HWY 101,,Florence,OR,97439,United States of America,1541 HWY 101,,Florence,OR,97439,United States of America,,,berylindustries@outlook.com,Ryan Korando,Courtney Rush,,,,DISCO-SH-IND-PUNCHBREATH-39724-05252022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Punch Breath Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004362576,$120.00,Complete,$100.00,Punch Breath,Indica,Concentrates,LANE,$120.00,False,,,,,Ryan Korando,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",each case with its own RFID,DISCO-SH-SAT-CAKEMIX-40161-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Cake Mix Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Cake Mix,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-SAT-CAKEMIX-40161-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Cake Mix Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Cake Mix,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-SAT-CHSWRCK-40158-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Cheesewreck Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Cheesewreck,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-SAT-CHSWRCK-40158-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Cheesewreck Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Cheesewreck,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-SAT-PWRPLNT-40162-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Power Plant Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Power Plant,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-SAT-PWRPLNT-40162-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Power Plant Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Power Plant,Sativa,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-IND-PUNCHBREATH-39724-05252022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Punch Breath Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Punch Breath,Indica,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-IND-PUNCHBREATH-39724-05252022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Punch Breath Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Punch Breath,Indica,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-IND-QRKLE-40011-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Querkle Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Querkle,Indica,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-IND-QRKLE-40011-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Querkle Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Querkle,Indica,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-HYB-RSPBRYPRFT-35335-03032022-NL,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Raspberry Parfait Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Raspberry Parfait,Hybrid,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Green Cross Cannabis Emporium-river road,0004352812,050-10044942643,2022-07-11 11:53 AM,160e7f0d,,2022-07-14,3165 River Road N,,Salem,OR,97303,United States of America,3165 River Road N,,Salem,OR,97303,United States of America,,,cody@greencrosscanna.com,Cody Held,Nathan Goldberg,,"pick up 830am if possible. if not pick up at 10am 
driver:nathan/avalon",,DISCO-SH-HYB-RSPBRYPRFT-35335-03032022-NL,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Raspberry Parfait Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004352812,$120.00,Fulfilled,$100.00,Raspberry Parfait,Hybrid,Concentrates,MARION,$120.00,False,,,,,Cody Held,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-IND-CRTCLKUSH-39988-061722,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Critical Kush Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Critical Kush,Indica,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-SAT-PWRPLNT-40162-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Power Plant Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Power Plant,Sativa,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-SAT-CHSWRCK-40158-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Cheesewreck Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Cheesewreck,Sativa,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-HYB-KSHRKSH-39985-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Kosher Kush Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Kosher Kush,Hybrid,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-HYB-ANMLCOOKIES-40054-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Animal Cookies Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Animal Cookies,Hybrid,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-IND-CHMDWG-39878-061722,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,ChemDawg Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,ChemDawg,Indica,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Pioneer Cannabis Co.,0004354606,050-1010879025E,2022-07-11 01:37 PM,2fa3b99f,,2022-07-14,141 SE 5th Street,,Madras,OR,97741,United States of America,141 SE 5th Street,,Madras,OR,97741,United States of America,,,Mylea@sitkanw.com,Mylea Parker,Mylea Parker,,"Vehicle Info: Black Venza
Drivers: Mylea & Giggles",,DISCO-SH-IND-GRNDPLRRY-39943-062422,Sitka Northwest,Disco Dabs - Shatter | 1 gram,40.0000,2,Grandpa Larry Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,True,0004354606,$120.00,Fulfilled,$200.00,Grandpa Larry,Indica,Concentrates,JEFFERSON,$120.00,False,,,,,Mylea Parker,False,,Shatter,Unit,1 Unit,Warehouse 01
Yachats Cannabis Company,0004358934,050-1011062F6DA,2022-07-11 02:38 PM,26de71ed,,2022-07-15,430 N Hwy 101,,Yachats,OR,97498,United States of America,430 N Hwy 101,,Yachats,OR,97498,United States of America,,,yachatscannabis101@gmail.com,Erin Maas,Alan Pochert,,,,DISCO-LR-IND-DJSHRTBLUBRRY-36970-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,DJ Short Blueberry Live Resin,$83.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358934,$110.00,Fulfilled,$83.00,DJ Short Blueberry,Indica,Concentrates,LINCOLN,$110.00,False,,,,,Erin Maas,False,,Live Resin,Unit,1 Unit,Warehouse 01
Yachats Cannabis Company,0004358934,050-1011062F6DA,2022-07-11 02:38 PM,26de71ed,,2022-07-15,430 N Hwy 101,,Yachats,OR,97498,United States of America,430 N Hwy 101,,Yachats,OR,97498,United States of America,,,yachatscannabis101@gmail.com,Erin Maas,Alan Pochert,,,,DISCO-SH-IND-PURPLEPUNCH-39485-061022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Purple Punch Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358934,$120.00,Fulfilled,$100.00,Purple Punch,Indica,Concentrates,LINCOLN,$120.00,False,,,,,Erin Maas,False,,Shatter,Unit,1 Unit,Warehouse 01
Yachats Cannabis Company,0004358934,050-1011062F6DA,2022-07-11 02:38 PM,26de71ed,,2022-07-15,430 N Hwy 101,,Yachats,OR,97498,United States of America,430 N Hwy 101,,Yachats,OR,97498,United States of America,,,yachatscannabis101@gmail.com,Erin Maas,Alan Pochert,,,,DISCO-SH-SAT-SRTNGIE-39829-05252022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Sour Tangie Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358934,$120.00,Fulfilled,$100.00,Sour Tangie,Sativa,Concentrates,LINCOLN,$120.00,False,,,,,Erin Maas,False,,Shatter,Unit,1 Unit,Warehouse 01
Yachats Cannabis Company,0004358934,050-1011062F6DA,2022-07-11 02:38 PM,26de71ed,,2022-07-15,430 N Hwy 101,,Yachats,OR,97498,United States of America,430 N Hwy 101,,Yachats,OR,97498,United States of America,,,yachatscannabis101@gmail.com,Erin Maas,Alan Pochert,,,,DISCO-LR-SAT-SNNYD-40188-070122,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Sunny-D Live Resin,$83.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358934,$110.00,Fulfilled,$83.00,Berry Pie,Sativa,Concentrates,LINCOLN,$110.00,False,,,,,Erin Maas,False,,Live Resin,Unit,1 Unit,Warehouse 01
Yachats Cannabis Company,0004358934,050-1011062F6DA,2022-07-11 02:38 PM,26de71ed,,2022-07-15,430 N Hwy 101,,Yachats,OR,97498,United States of America,430 N Hwy 101,,Yachats,OR,97498,United States of America,,,yachatscannabis101@gmail.com,Erin Maas,Alan Pochert,,,,DISCO-SH-SAT-TWSTDCTRS-39941-05252022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Twisted Citrus Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358934,$120.00,Fulfilled,$100.00,Twisted Citrus,Sativa,Concentrates,LINCOLN,$120.00,False,,,,,Erin Maas,False,,Shatter,Unit,1 Unit,Warehouse 01
Today's Herbal Choice Reedsport  LLC,0004358584,050-10103955057,2022-07-11 08:37 AM,55cdcc75,,2022-07-14,1051 HWY 101 S,,Reedsport,OR,97647,United States of America,1051 HWY 101 S,,Reedsport,OR,97647,United States of America,,,thcreedsportllc@gmail.com,Coty Dawkins,Courtney Rush,,,,DISCO-SH-IND-QRKLE-40011-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Querkle Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004358584,$120.00,Complete,$100.00,Querkle,Indica,Concentrates,DOUGLAS,$120.00,False,,,,,Coty Dawkins,False,,Shatter,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-B-SAT-303WNDR-39331-04282022,Sitka Northwest,Disco Dabs - Badder / Sauce / Wax,10.0000,1,303 Wonder Badder,$80.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$90.00,Fulfilled,$80.00,303 Wonder,Sativa,Concentrates,YAMHILL,$90.00,False,,,,,Myrka Guzman,False,,Badder,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-SH-HYB-ANMLCOOKIES-40054-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Animal Cookies Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$120.00,Fulfilled,$100.00,Animal Cookies,Hybrid,Concentrates,YAMHILL,$120.00,False,,,,,Myrka Guzman,False,,Shatter,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-LR-SAT-BRRYPIE-40193-070122,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Berry Pie Live Resin,$82.50,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$110.00,Fulfilled,$82.50,Berry Pie,Sativa,Concentrates,YAMHILL,$110.00,False,,,,,Myrka Guzman,False,,Live Resin,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-LR-HYB-BLKDG-39592-04132022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Black Dog Live Resin,$82.50,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$110.00,Fulfilled,$82.50,Black Dog,Hybrid,Concentrates,YAMHILL,$110.00,False,,,,,Myrka Guzman,False,,Live Resin,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-LR-HYB-BLUBRRYPIE-39455-04132022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Blueberry Pie Live Resin,$82.50,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$110.00,Fulfilled,$82.50,Blueberry Pie,Hybrid,Concentrates,YAMHILL,$110.00,False,,,,,Myrka Guzman,False,,Live Resin,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-SH-SAT-CHSWRCK-40158-070822,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Cheesewreck Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$120.00,Fulfilled,$100.00,Cheesewreck,Sativa,Concentrates,YAMHILL,$120.00,False,,,,,Myrka Guzman,False,,Shatter,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-C-HYB-CHERRYOG-39199-04222022,Sitka Northwest,Disco Dabs - Crumble / Honeycomb,10.0000,1,Cherry OG Crumble,$80.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$90.00,Fulfilled,$80.00,Cherry OG,Hybrid,Concentrates,YAMHILL,$90.00,False,,,,,Myrka Guzman,False,,Crumble,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-LR-SAT-CHCOBNG-39793-05262022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Chocobang Live Resin,$82.50,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$110.00,Fulfilled,$82.50,Chocobang,Sativa,Concentrates,YAMHILL,$110.00,False,,,,,Myrka Guzman,False,,Live Resin,Unit,1 Unit,Warehouse 01
Canna Bros. Sheridan,0004362993,050-10033590195,2022-07-11 03:27 PM,3c0929cb,,2022-07-15,1210 W Main St,,Sheridan,OR,97378,United States of America,1210 W Main St,,Sheridan,OR,97378,United States of America,,,Oregoncannabros@gmail.com,Myrka Guzman,Jordan Hilber,,"Driver: Jordan Hilber
Workers permit: 333U3C
Driver's License: 8926119
Vehicle: Volkswagon Jetta
License Plate: 080KWM",,DISCO-SH-IND-CRTCLKUSH-39988-061722,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Critical Kush Disco Dabs Shatter,$100.00,False,,Net 14 (Payment due 14 days after invoice date),Cash,,leaflink,False,0004362993,$120.00,Fulfilled,$100.00,Critical Kush,Indica,Concentrates,YAMHILL,$120.00,False,,,,,Myrka Guzman,False,,Shatter,Unit,1 Unit,Warehouse 01
